TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090626,20.276,1,487.732,335.994,1,336.68,1,9.886,1,98.317,1,0,1,3.06,1,0.41775,1,199.1779167,1,707.3267083,1,142.8647917,1,54.25004167,1,418.3944167,1,379.45,1,18.412,1,4.3,1,-9999,1,122.648,-9999,-9999,-9999,-9999,7.48159,79.889,-9999,-9999,-9999,-9999,5.15261,-6.65524,1,0.435992,-6.88877,-6.65524,-6.34928,1,1,1,7.27809,6.43202,7.01871,7.27809,13.7346,13.3642,13.6409,13.7159,3.23101,3.24977,4.04024,4.71656,11.73,11.7601,12.2742,12.4128,-9999,-9999
20090627,19.771,1,487.447,220.702,1,366.905,1,7.706,1,98.33,1,3.5,1,1.983,1,0.264791667,1,136.8874583,1,475.5843333,1,228.2072917,1,36.02558333,1,414.2369583,1,377.607,1,18.061,1,4.276,1,-9999,1,84.7661,-9999,-9999,-9999,-9999,6.70637,30.8908,-9999,-9999,-9999,-9999,3.57325,-3.95328,0.958333,0.42159,-4.31729,-4.29086,-4.06812,1,1,0.541667,7.09056,6.47355,6.83348,7.09056,10.7474,10.746,10.9986,11.4011,6.18183,6.43604,7.42058,7.716,10.0665,10.2437,10.7404,10.9156,-9999,-9999
20090628,19.047,1,487.112,306.012,1,372.013,1,6.62,1,97.323,1,8.6,1,4.413,1,0.612666667,1,217.858375,1,622.041,1,186.5135833,1,47.33458333,1,412.7227917,1,382.425,1,18.441,1,6.588,1,-9999,1,93.833,-9999,-9999,-9999,-9999,7.63848,63.834,-9999,-9999,-9999,-9999,4.67419,-5.56081,1,0.444799,-5.6623,-5.62685,-5.56081,1,1,1,7.01234,6.50213,6.73839,7.01234,12.4605,12.2957,12.3505,12.6387,7.39211,7.82258,8.57908,8.77723,12.9839,13.1813,13.4966,13.6601,-9999,-9999
20090629,14.793,1,486.728,113.534,1,380.473,1,6.026,1,96.835,1,5.9,1,3.662,1,0.56125,1,87.405,1,230.2492917,1,214.02,1,17.743,1,388.71525,1,379.305,1,17.192,1,6.339,1,-9999,1,10.7832,-9999,-9999,-9999,-9999,2.02824,9.9947,-9999,-9999,-9999,-9999,2.52177,-2.88777,1,0.474342,-3.08257,-2.88777,-2.88777,1,1,1,6.38321,6.24542,6.38321,6.39186,9.42214,9.27052,9.27959,9.355,6.65995,6.96154,7.39361,7.58279,9.77508,9.91078,10.1853,10.3084,-9999,-9999
20090630,12.78,1,486.293,86.39,1,369.348,1,3.751,1,97.221,1,0.3,1,3.973,1,0.590458333,1,63.8145,1,169.8975417,1,163.9702083,1,13.8115,1,377.9923333,1,381.922,1,15.976,1,6.307,1,-9999,1,16.9369,-9999,-9999,-9999,-9999,2.66717,12.7836,-9999,-9999,-9999,-9999,2.8541,-2.0185,1,0.44731,-2.0185,-2.0185,-1.97134,1,1,1,6.10703,6.10371,6.11875,6.22033,8.31503,8.09295,8.12221,8.23019,6.66565,6.66565,6.73456,6.87939,8.02902,8.02902,8.09559,8.29912,-9999,-9999
20090701,12.775,1,485.809,177.73,1,365.726,1,4.077,1,97.735,1,0.5,1,2.935,0.916667,0.470363636,0.916666667,136.564375,1,357.3295833,1,296.3045,1,27.438375,1,379.3464583,1,379.877,1,15.278,1,6.01,1,-9999,1,43.6102,-9999,-9999,-9999,-9999,4.57781,38.458,-9999,-9999,-9999,-9999,3.80488,-6.05097,1,0.478265,-6.12467,-6.05097,-5.95522,1,1,1,6.14027,6.13968,6.2415,6.2738,12.3269,12.2072,12.264,12.3134,6.21794,6.07684,6.21608,6.65564,11.5077,11.4549,11.511,11.7685,-9999,-9999
20090702,13.527,1,485.274,156.12,1,370.433,1,3.853,1,98.267,1,0.1,1,4.191,0.625,0.7524,0.625,118.9595417,1,307.5055,1,250.8550417,1,24.99845833,1,382.53225,1,377.201,1,15.291,1,5.79,1,-9999,1,31.7563,-9999,-9999,-9999,-9999,3.74549,36.5344,-9999,-9999,-9999,-9999,3.81718,-4.93327,1,0.455431,-4.95248,-4.9379,-4.93327,1,1,1,6.20462,6.05985,6.09689,6.20884,10.9945,10.9935,11.0597,11.1467,6.46133,6.04758,6.46133,6.77045,11.0227,10.743,11.0227,11.1554,-9999,-9999
20090703,13.722,1,484.691,195.849,1,342.269,1,3.837,1,98.822,1,0,1,4.281,1,0.616708333,1,122.656875,1,381.4720833,1,261.7757083,1,33.26208333,1,381.7823333,1,377.198,1,15.213,1,5.592,1,-9999,1,45.048,-9999,-9999,-9999,-9999,4.80559,44.8574,-9999,-9999,-9999,-9999,4.18023,-5.80501,1,0.443255,-6.00359,-5.82237,-5.8051,1,1,1,6.00858,5.70434,5.74824,5.86478,11.5094,11.511,11.5713,11.7556,7.09908,6.32369,7.00473,7.14131,12.5222,11.9358,12.4044,12.5355,-9999,-9999
20090704,16.541,1,484.058,361.006,1,305.999,1,9.165,1,98.775,1,0,1,3.608,1,0.383041667,1,212.4845417,1,732.4981667,1,128.6027917,1,57.98733333,1,395.77525,1,378.142,1,15.204,1,5.318,1,-9999,1,116.636,-9999,-9999,-9999,-9999,7.61299,78.4695,-9999,-9999,-9999,-9999,6.40457,-6.90884,0.833333,0.468648,-7.18973,-7.11792,-6.90884,0.833333,0.875,0.833333,6.21314,5.50528,5.535,5.81587,12.3776,12.387,12.6474,12.9856,8.69054,7.73524,8.08939,8.71913,15.5013,14.649,14.9868,15.521,-9999,-9999
20090705,18.274,1,483.377,343.132,1,324.502,1,11.042,1,98.315,1,0,1,3.964,1,0.491208333,1,208.00925,1,701.6642083,1,158.9242917,1,54.71970833,1,404.2535,1,379.881,1,15.909,1,4.988,1,-9999,1,117.495,-9999,-9999,-9999,-9999,7.89298,73.6931,-9999,-9999,-9999,-9999,6.14894,-6.02975,0.791667,0.498802,-6.44997,-6.31673,-6.13528,0.583333,0.875,0.708333,6.22889,5.21568,5.24669,5.71512,11.1792,11.2704,11.5676,12.4398,9.81871,8.31658,9.58908,9.902,15.4718,14.4744,15.3398,15.5027,-9999,-9999
20090706,13.143,1,482.648,196.018,1,338.013,1,6.05,1,98.159,1,1.2,1,3.877,0.833333,0.5137,0.833333333,122.513125,1,401.0886667,1,245.26425,1,33.19291667,1,377.8727083,1,381.467,1,15.308,1,4.785,1,-9999,1,55.7441,-9999,-9999,-9999,-9999,5.17161,39.8116,-9999,-9999,-9999,-9999,4.37804,-6.10471,1,0.461411,-6.36303,-6.30157,-6.12341,1,0.958333,0.875,5.22256,4.31491,4.54748,5.09341,10.5783,10.5784,10.652,11.531,7.98354,7.63541,7.97785,8.03966,13.5424,13.1452,13.5424,13.5796,-9999,-9999
20090707,11.799,1,481.869,135.56,1,352.682,1,3.907,1,98.328,1,0.1,1,4.144,1,0.589333333,1,92.34704167,1,256.6305833,1,241.136125,1,22.936875,1,372.6701667,1,376.988,1,14.28,1,4.722,1,-9999,1,26.3272,-9999,-9999,-9999,-9999,3.09945,22.2801,-9999,-9999,-9999,-9999,3.629,-5.61676,1,0.449366,-5.61566,-5.56708,-5.47611,1,1,1,4.79646,3.8509,4.09426,4.78075,9.71309,9.31513,9.70993,10.3494,7.4985,7.36118,7.49835,7.56002,12.1568,11.9223,12.1285,12.198,-9999,-9999
20090708,16.61,1,481.043,349.293,1,320.802,1,7.983,1,98.822,1,0,1,2.803,1,0.34,1,215.7087083,1,725.5744583,1,170.15525,1,54.98775,1,398.746375,1,375.652,1,15.101,1,4.56,1,-9999,1,96.6919,-9999,-9999,-9999,-9999,6.86027,91.0074,-9999,-9999,-9999,-9999,5.9772,-7.108,0.958333,0.466305,-7.28897,-7.1676,-7.10599,1,0.958333,0.958333,5.21068,3.68037,3.96912,4.93238,11.067,11.0166,11.0877,12.0633,8.02932,7.18808,7.9514,8.09329,15.4306,14.772,15.3575,15.4888,-9999,-9999
20090709,19.96,1,480.169,340.721,1,336.74,1,10.127,1,99.192,1,0,1,2.485,1,0.287291667,1,209.486375,1,717.3937917,1,140.1515833,1,52.73079167,1,414.62975,1,378.657,1,16.242,1,4.353,1,-9999,1,92.1587,-9999,-9999,-9999,-9999,8.06196,71.5619,-9999,-9999,-9999,-9999,6.17031,-5.57569,0.791667,0.46556,-5.57569,-5.42821,-5.3038,0.791667,0.916667,0.875,5.51195,3.41592,3.95005,4.97838,9.58351,9.03092,9.43493,10.5082,6.12849,5.67497,5.94933,6.16901,12.2797,11.8231,12.149,12.2945,-9999,-9999
20090710,22.256,1,479.247,280.696,1,373.203,1,11.409,1,98.797,1,0,1,4.944,1,0.607125,1,181.216625,1,578.2227917,1,256.315625,1,42.55645833,1,429.6462917,1,374.261,1,17.564,1,4.16,1,-9999,1,104.546,-9999,-9999,-9999,-9999,7.05352,32.7925,-9999,-9999,-9999,-9999,4.62111,-6.4522,0.916667,0.458393,-6.47881,-6.17708,-6.04666,0.916667,0.916667,0.875,5.79593,3.44492,4.51031,4.96672,11.0275,9.6528,10.9967,11.0557,4.62077,4.32808,4.5463,4.68639,9.15004,9.02258,9.14831,9.3012,-9999,-9999
20090711,17.969,1,478.278,340.253,1,328.317,1,8.289,1,98.643,1,0.6,1,4.713,1,0.677583333,1,208.179375,1,678.5855417,1,182.534875,1,55.10183333,1,404.6100417,1,378.002,1,17.937,1,4.124,1,-9999,1,104.806,-9999,-9999,-9999,-9999,7.33166,97.1883,-9999,-9999,-9999,-9999,6.54561,-7.37064,1,0.435826,-7.63002,-7.4449,-7.39524,0.916667,1,1,5.4106,3.66776,4.67686,4.71958,12.0362,11.3151,12.0362,12.343,3.18186,3.07162,3.18837,3.46526,10.8621,10.7439,10.8566,10.9789,-9999,-9999
20090712,16.114,1,477.262,342.059,1,302.023,1,9.824,1,98.803,1,0,1,4.643,1,0.573708333,1,193.2613333,1,685.0423333,1,149.681875,1,55.25279167,1,394.7228333,1,380.623,1,16.374,1,4.209,1,-9999,1,106.447,-9999,-9999,-9999,-9999,7.53321,76.8015,-9999,-9999,-9999,-9999,6.7637,-6.16357,1,0.492817,-6.52966,-6.30104,-6.29471,1,1,1,5.39438,4.03139,4.83719,4.94884,11.06,10.7224,11.06,11.2285,2.47445,2.46604,2.5502,2.91476,10.2532,10.2259,10.2633,10.4192,-9999,-9999
20090713,16.241,1,476.199,352.957,1,301.76,1,10.193,1,98.796,1,0,1,4.796,1,0.614041667,1,201.269125,1,702.7701667,1,146.5692917,1,57.09658333,1,395.517375,1,379.718,1,16.12,1,4.151,1,-9999,1,99.5685,-9999,-9999,-9999,-9999,6.72678,79.9205,-9999,-9999,-9999,-9999,6.97896,-6.76233,1,0.468985,-6.94066,-6.81486,-6.7241,1,1,1,5.63932,4.48516,5.15473,5.3057,12.0298,11.7057,11.982,12.1737,2.26996,2.26996,2.35688,2.81595,10.3124,10.2941,10.3529,10.5847,-9999,-9999
20090714,17.998,1,475.091,335.9,1,318.946,1,11.947,1,99.105,1,0,1,2.892,1,0.318625,1,197.2497083,1,677.9102083,1,162.576375,1,52.95491667,1,403.9717083,1,377.331,1,16.036,1,4.07,1,-9999,1,113.156,-9999,-9999,-9999,-9999,6.63958,81.6215,-9999,-9999,-9999,-9999,7.00246,-6.4987,0.958333,0.489904,-6.64094,-6.54998,-6.51485,0.916667,0.958333,0.958333,6.12815,5.31167,5.74014,5.77183,12.2885,11.9417,12.2735,12.3081,3.08054,3.06662,3.14022,3.47236,9.87095,9.86709,9.94079,10.0801,-9999,-9999
20090715,18.894,1,473.935,141.877,1,381.451,1,5.593,1,98.264,1,3.9,1,4.2,1,0.516625,1,90.41333333,1,284.6815833,1,189.2117917,1,22.372625,1,410.2465833,1,377.344,1,16.734,1,4.373,1,-9999,1,39.3361,-9999,-9999,-9999,-9999,4.09955,-5.14333,-9999,-9999,-9999,-9999,3.37116,-1.462,1,0.449874,-1.98924,-1.73909,-1.50432,1,1,1,6.50511,5.70372,6.17147,6.21139,7.69963,7.62568,7.6572,8.0325,4.60768,4.60445,4.65804,4.76618,7.08077,7.06571,7.10441,7.20676,-9999,-9999
20090716,16.86,1,472.735,285.287,1,345.504,1,6.658,1,98.033,1,0.6,1,4.29,1,0.6225,1,185.4569167,1,566.4798333,1,222.82075,1,45.350625,1,399.4252083,1,374.625,1,17.036,1,4.369,1,-9999,1,83.4056,-9999,-9999,-9999,-9999,6.65707,64.5613,-9999,-9999,-9999,-9999,5.71411,-5.79921,1,0.499762,-6.12424,-5.96109,-5.80678,1,1,1,6.4059,5.92748,6.35209,6.36986,12.2064,12.0471,12.2063,12.2817,5.24361,5.15621,5.28465,5.36809,12.2318,12.1346,12.2317,12.3064,-9999,-9999
20090717,13.489,1,471.489,189.969,1,359.975,1,4.725,1,97.991,1,2.3,1,2.639,0.916667,0.406318182,0.916666667,137.5240417,1,372.4580417,1,274.0955417,1,30.204375,1,381.8352917,1,376.845,1,15.9,1,4.244,1,-9999,1,68.0463,-9999,-9999,-9999,-9999,5.20434,30.1328,-9999,-9999,-9999,-9999,5.1019,-5.26693,0.958333,0.496175,-5.34601,-5.28835,-5.26291,0.958333,0.958333,0.958333,5.97102,5.97014,6.06016,6.16338,11.513,11.2199,11.4279,11.513,5.33583,5.26855,5.35892,5.43308,11.1553,10.953,11.0942,11.2815,-9999,-9999
20090718,12.753,1,470.199,97.258,1,360.326,1,2.946,1,98.423,1,0,1,4.283,1,0.621208333,1,63.60975,1,185.1205417,1,179.8585,1,16.02704167,1,377.60675,1,374.576,1,15.245,1,4.379,1,-9999,1,16.0073,-9999,-9999,-9999,-9999,2.28404,11.9255,-9999,-9999,-9999,-9999,4.22218,-2.55098,1,0.487058,-2.56717,-2.55996,-2.54981,1,1,1,5.89577,5.89627,6.06916,6.09419,8.62682,8.4652,8.54343,8.64517,5.79885,5.66182,5.77382,5.86698,7.45469,7.33167,7.43356,7.51816,-9999,-9999
20090719,15.765,1,468.864,307.956,1,321.524,1,5.832,1,99.038,1,0,1,3.2,1,0.401625,1,186.2935833,1,614.9645833,1,273.854875,1,49.77466667,1,392.7415833,1,369.795,1,15.563,1,4.24,1,-9999,1,81.9164,-9999,-9999,-9999,-9999,5.85948,69.9166,-9999,-9999,-9999,-9999,5.17475,-8.11304,1,0.530363,-8.21833,-8.15718,-8.11304,1,1,1,6.31462,6.24953,6.27692,6.35637,14.3756,14.3184,14.3975,14.5838,6.78824,6.32646,6.69792,6.78222,15.0571,14.5908,14.9217,15.0357,-9999,-9999
20090720,17.42,1,467.485,298.733,1,344.475,1,8.217,1,99.195,1,0,1,2.158,1,0.309916667,1,193.8744167,1,618.6649167,1,194.6814167,1,45.94816667,1,402.7854167,1,377.769,1,16.144,1,4.141,1,-9999,1,98.3498,-9999,-9999,-9999,-9999,6.27507,62.2948,-9999,-9999,-9999,-9999,5.47529,-5.62859,1,0.513806,-5.69688,-5.64452,-5.31401,1,1,1,6.49378,6.31203,6.34543,6.49863,11.9796,11.6077,11.8798,11.9861,7.12055,6.05561,7.11603,7.45847,12.492,11.8222,12.3862,12.4897,-9999,-9999
20090721,19.788,1,466.062,201.467,1,350.49,1,7.786,1,99.065,1,0.4,1,3.273,1,0.31975,1,104.6552917,1,413.41,1,204.1640417,1,32.154625,1,414.5071667,1,371.346,1,17.045,1,4.069,1,-9999,1,74.6527,-9999,-9999,-9999,-9999,5.16635,13.9364,-9999,-9999,-9999,-9999,5.11638,-3.23289,1,0.483329,-4.42912,-3.23289,-3.04408,1,1,1,6.77714,6.42308,6.46294,6.77663,10.5867,9.68512,9.90713,10.6527,7.17679,5.09472,7.19565,8.18924,10.2535,9.32101,10.2918,10.7843,-9999,-9999
20090722,17.373,1,464.596,116.793,1,366.216,1,2.431,1,98.913,1,7,1,2.668,1,0.2845,1,63.365625,1,240.3562083,1,210.3184583,1,18.15795833,1,400.9702917,1,375.907,1,17.204,1,4.883,1,-9999,1,27.069,-9999,-9999,-9999,-9999,3.25496,13.1234,-9999,-9999,-9999,-9999,3.78174,-1.7752,0.916667,0.491535,-2.12631,-1.95887,-1.79903,0.916667,0.916667,0.916667,6.31298,6.09248,6.21581,6.45782,8.19426,8.04545,8.19426,8.30389,7.75608,5.83029,7.83474,8.82481,8.461,7.30134,8.4962,9.23968,-9999,-9999
20090723,17.128,1,463.087,118.545,1,378.394,1,3.381,1,98.49,1,0.2,1,1.671,1,0.177208333,1,78.09745833,1,243.6253333,1,222.1217917,1,18.03595833,1,400.44025,1,379.742,1,17.008,1,4.904,1,-9999,1,38.2614,-9999,-9999,-9999,-9999,4.31099,12.895,-9999,-9999,-9999,-9999,4.33269,-1.89973,1,0.494386,-2.00197,-1.90742,-1.88082,1,1,1,6.18403,6.04563,6.13296,6.36308,7.99936,7.9386,8.03595,8.24762,10.0035,8.38997,9.26097,10.1078,10.203,9.03423,9.69898,10.2152,-9999,-9999
20090724,18.662,1,461.536,179.791,1,374.186,1,5.131,1,98.048,1,3.9,1,2.896,1,0.311458333,1,116.38925,1,370.0199583,1,201.4413333,1,27.73645833,1,409.5773333,1,368.842,1,17.383,1,4.532,1,-9999,1,53.2227,-9999,-9999,-9999,-9999,4.19726,11.7872,-9999,-9999,-9999,-9999,4.45399,-4.18583,1,0.457801,-4.22982,-4.15652,-3.93188,1,1,1,6.32363,6.12667,6.20215,6.44194,10.3503,10.0736,10.3558,10.4646,10.4211,8.72008,10.2633,10.6087,12.0977,11.0849,11.9116,12.3153,-9999,-9999
20090725,18.603,1,459.943,186.048,1,375.382,1,4.785,1,97.505,1,3.4,1,3.472,1,0.446541667,1,123.6789583,1,361.9851667,1,234.2864583,1,28.342125,1,409.00825,1,369.524,1,18.061,1,6.313,1,-9999,1,66.7712,-9999,-9999,-9999,-9999,5.30157,27.8818,-9999,-9999,-9999,-9999,5.19581,-4.40171,1,0.484433,-4.48406,-4.40171,-4.26716,1,1,1,6.24945,6.09849,6.1603,6.40583,10.5218,10.478,10.5227,10.5641,8.40526,8.28513,8.4858,9.18238,11.2597,11.108,11.3559,11.6493,-9999,-9999
20090726,16.879,1,458.307,166.996,1,383.249,1,3.725,1,97.807,1,0.3,1,3.138,1,0.407166667,1,124.2626667,1,327.1004167,1,270.594625,1,25.28283333,1,400.5462083,1,376.321,1,17.617,1,5.304,1,-9999,1,48.6105,-9999,-9999,-9999,-9999,4.41715,38.9676,-9999,-9999,-9999,-9999,4.81503,-4.16173,1,0.520278,-4.31518,-4.27199,-4.20566,1,1,1,6.06809,5.94254,6.00848,6.10242,10.2215,10.1681,10.2592,10.3395,7.0045,6.9639,7.48905,7.89432,9.77848,9.71718,10.1378,10.3447,-9999,-9999
20090727,20.213,1,456.63,265.583,1,371.575,1,7.59,1,98.068,1,0.4,1,3.87,1,0.576666667,1,177.8212083,1,536.5404583,1,234.6174583,1,40.26145833,1,418.7019583,1,366.905,1,18.147,1,4.781,1,-9999,1,94.4578,-9999,-9999,-9999,-9999,6.01588,34.2396,-9999,-9999,-9999,-9999,5.30851,-5.81408,1,0.582196,-5.85884,-5.81408,-5.81408,1,1,1,6.50989,6.03379,6.10312,6.32978,11.9704,11.8926,11.9744,12.148,7.05979,6.94842,7.05979,7.43049,12.6329,12.5499,12.6091,12.8145,-9999,-9999
20090728,20.219,1,454.914,306.709,1,363.356,1,8.093,1,97.735,1,8.3,1,4.688,1,0.673375,1,205.621375,1,604.0570417,1,196.2357083,1,45.79608333,1,418.166375,1,370.752,1,18.882,1,6.691,1,-9999,1,106.796,-9999,-9999,-9999,-9999,5.43902,54.2201,-9999,-9999,-9999,-9999,5.60771,-6.25486,1,0.564102,-6.62244,-6.56517,-6.2508,0.958333,1,1,6.28913,5.75618,5.88081,6.12538,12.1316,12.1356,12.3199,12.4732,6.77802,6.54955,6.70086,6.77802,12.4952,12.367,12.4464,12.5174,-9999,-9999
20090729,17.811,1,453.156,318.204,1,326.831,1,6.992,1,97.998,1,0,1,4.248,1,0.544916667,1,190.965,1,636.6656667,1,178.5032083,1,49.49695833,1,403.753,1,372.43,1,18.301,1,5.634,1,-9999,1,106.84,-9999,-9999,-9999,-9999,5.13313,77.4968,-9999,-9999,-9999,-9999,5.50096,-6.67944,1,0.56253,-6.76359,-6.67944,-6.48026,1,1,1,5.72755,5.24339,5.48669,5.5501,12.2628,11.9128,12.1676,12.2032,6.29031,5.97934,6.20056,6.3175,13.361,13.1654,13.2951,13.4263,-9999,-9999
20090730,16.542,1,451.359,102.309,1,360.857,1,3.808,1,98.168,1,3.5,1,2.716,1,0.291125,1,51.07670833,1,210.4461667,1,190.608125,1,16.52516667,1,395.0444167,1,371.8,1,17.375,1,5.035,1,-9999,1,40.5651,-9999,-9999,-9999,-9999,3.9756,-2.17507,-9999,-9999,-9999,-9999,3.48404,-2.16562,1,0.462609,-2.85704,-2.18996,-2.15359,1,1,1,5.34343,4.90662,5.10245,5.28653,7.37637,7.1643,7.41475,7.77743,5.38546,4.73842,5.38546,5.90924,6.41522,6.10859,6.40272,6.93075,-9999,-9999
20090731,17.485,1,449.523,274.735,1,352.293,1,6.501,1,98.371,1,0,1,2.815,1,0.305625,1,188.1765833,1,548.91375,1,204.7555417,1,43.32291667,1,400.8076667,1,370.08,1,17.375,1,4.99,1,-9999,1,96.8845,-9999,-9999,-9999,-9999,5.89909,48.3912,-9999,-9999,-9999,-9999,5.04402,-6.5916,1,0.52009,-6.62111,-6.50339,-6.39189,1,1,1,5.25482,4.68699,4.92573,5.13539,11.6426,11.2299,11.3884,11.6427,4.13041,2.91469,4.19474,5.51351,11.4835,10.6893,11.5183,12.5028,-9999,-9999
20090801,17.32,1,447.648,116.898,1,349.266,1,4.569,1,98.102,1,4.2,1,4.551,1,0.479833333,1,47.278375,1,230.0355833,1,180.618875,1,19.25633333,1,398.8987917,1,377.705,1,17.133,1,5.05,1,-9999,1,39.285,-9999,-9999,-9999,-9999,3.73095,-21.9264,-9999,-9999,-9999,-9999,4.04534,-3.03229,1,0.537272,-3.13927,-3.0714,-3.04413,1,1,1,4.968,4.43334,4.68557,4.92152,7.86626,7.56922,7.74402,7.8955,3.72127,2.47036,3.81699,5.20108,6.3738,5.73943,6.42293,7.31126,-9999,-9999
20090802,16.936,1,445.734,324.382,1,319.126,1,7.973,1,98.091,1,0,1,4.651,1,0.640791667,1,193.529,1,637.511625,1,162.26825,1,50.50820833,1,398.7419583,1,371.699,1,17.089,1,5.043,1,-9999,1,99.6919,-9999,-9999,-9999,-9999,6.45192,60.5053,-9999,-9999,-9999,-9999,5.35629,-6.59372,1,0.597756,-6.8441,-6.74196,-6.59372,1,1,1,4.58104,4.18785,4.45576,4.64038,11.2092,11.0399,11.1799,11.3832,4.20676,3.25785,4.29764,5.08754,11.9004,11.3653,11.9467,12.486,-9999,-9999
20090803,18.682,1,443.782,108.794,1,382.898,1,3.976,1,97.891,1,0.5,1,4.255,0.958333,0.540130435,0.958333333,65.91229167,1,213.8446667,1,190.4807083,1,16.78916667,1,408.57175,1,368.597,1,17.511,1,4.638,1,-9999,1,30.1354,-9999,-9999,-9999,-9999,3.24785,-1.60853,-9999,-9999,-9999,-9999,3.69069,-2.21275,1,0.615058,-2.23784,-2.21275,-2.18065,1,1,1,4.42671,4.07595,4.42247,4.53377,6.74389,6.32215,6.63507,6.73922,4.50884,3.88799,4.57505,4.90302,6.08786,5.82529,6.11878,6.3307,-9999,-9999
20090804,17.816,1,441.793,283.871,1,335.792,1,6.556,1,98.166,1,0,1,4.653,1,0.615083333,1,176.47875,1,555.3811667,1,213.9243333,1,44.70383333,1,403.1957917,1,372.272,1,17.876,1,4.502,1,-9999,1,88.7057,-9999,-9999,-9999,-9999,5.72735,59.6345,-9999,-9999,-9999,-9999,5.08617,-6.73561,1,0.568382,-6.9878,-6.87021,-6.72956,1,1,1,3.98035,3.75194,4.18692,4.24654,11.0125,10.7954,10.9805,11.0645,4.26589,3.75861,4.07754,4.2451,11.1369,10.8695,11.0013,11.0896,-9999,-9999
20090805,16.628,1,439.767,275.277,1,322.904,1,5.984,1,98.79,1,0,1,4.274,1,0.487083333,1,157.4507083,1,535.16275,1,196.0976667,1,43.17104167,1,396.7459167,1,373.602,1,17.024,1,4.49,1,-9999,1,82.3691,-9999,-9999,-9999,-9999,5.4981,50.65,-9999,-9999,-9999,-9999,5.08352,-6.47113,0.958333,0.594486,-6.80257,-6.68176,-6.4805,0.958333,0.916667,0.958333,3.47475,3.34607,3.87477,3.92231,10.3911,10.2551,10.4018,10.4848,3.96385,3.44133,3.62062,3.6857,10.969,10.566,10.7336,10.8151,-9999,-9999
20090806,17.342,1,437.705,291.234,1,318.803,1,8.02,1,98.948,1,0,1,3.381,1,0.400875,1,166.5640833,1,572.0265417,1,167.528625,1,44.58558333,1,397.9966667,1,372.166,1,17.039,1,4.399,1,-9999,1,99.0125,-9999,-9999,-9999,-9999,6.17045,63.2884,-9999,-9999,-9999,-9999,5.33409,-6.16763,0.958333,0.597922,-6.68027,-6.52203,-6.14378,0.958333,0.958333,0.958333,3.14719,3.03724,3.68779,3.77497,9.85594,9.75417,9.86308,10.0609,3.77168,3.00468,3.54456,3.76251,10.786,10.3634,10.6547,10.7523,-9999,-9999
20090807,16.46,1,435.605,230.566,1,320.49,1,7.755,1,99.263,1,0,1,2.06,1,0.215041667,1,121.39175,1,471.0047917,1,216.316875,1,34.24120833,1,394.6372083,1,372.246,1,16.471,1,4.371,1,-9999,1,85.5917,-9999,-9999,-9999,-9999,5.59007,36.4487,-9999,-9999,-9999,-9999,5.35136,-4.6069,0.791667,0.604099,-5.24373,-5.10799,-4.6069,0.958333,0.958333,0.791667,2.69207,2.65864,3.38361,3.55411,7.99147,7.99147,8.26987,8.44545,4.69981,3.69472,4.39764,4.53175,10.2352,9.70849,10.054,10.1167,-9999,-9999
20090808,17.349,1,433.472,66.223,1,380.091,1,2.374,0.958333,98.674,1,0.4,1,3.175,1,0.378041667,1,39.50354167,1,115.907625,1,143.0068333,1,10.89504167,1,401.488375,1,373.681,1,16.84,1,4.277,1,-9999,1,14.6443,-9999,-9999,-9999,-9999,2.46179,0.446084,-9999,-9999,-9999,-9999,4.05953,-0.123283,1,0.542949,-0.576043,-0.201928,-0.098646,1,1,1,2.49352,2.48931,3.15705,3.41296,3.28034,3.06663,3.28005,3.44994,6.99398,5.45964,6.67101,6.80282,5.39851,4.5788,5.269,5.31227,-9999,-9999
